date,home_team,away_team,home_team_ar,away_team_ar,home_score,away_score,tournament,tournament_ar,city,country,country_ar,neutral,day,month,year,home_result,away_result,total_goals,serial,home_group,away_group,home_team_txt,away_team_txt,year_n,result,home_random,away_random,decade,home_result_desc,away_result_desc
12/09/1915,Uruguay,Argentina,أوروغواي,الأرجنتين,2,0,Copa Newton,كأس نيوتن,Montevideo,Uruguay,أوروغواي,FALSE,12,9,1915,2,-2,2,111,1,1,Uruguay,Argentina,5,2,0.56831,0.48011,2,winner,loser
10/07/1916,Argentina,Brazil,الأرجنتين,البرازيل,1,1,Copa Am√©rica,كوبا أميركا,Buenos Aires,Argentina,الأرجنتين,FALSE,10,7,1916,0,0,2,112,1,0,Argentina,Brazil,6,0,0.59056,0.04609,2,draw,draw
12/07/1916,Brazil,Uruguay,البرازيل,أوروغواي,1,2,Copa Am√©rica,كوبا أميركا,Buenos Aires,Argentina,الأرجنتين,TRUE,12,7,1916,-1,1,3,113,0,1,Brazil,Uruguay,6,1,0.49182,0.96817,2,loser,winner
17/07/1916,Argentina,Uruguay,الأرجنتين,أوروغواي,0,0,Copa Am√©rica,كوبا أميركا,Avellaneda,Argentina,الأرجنتين,FALSE,17,7,1916,0,0,0,114,1,1,Argentina,Uruguay,6,0,0.57447,0.67061,2,draw,draw
18/07/1916,Uruguay,Brazil,أوروغواي,البرازيل,0,1,Friendly,مبارة ودية,Montevideo,Uruguay,أوروغواي,FALSE,18,7,1916,-1,1,1,115,1,0,Uruguay,Brazil,6,1,0.32455,0.56976,2,loser,winner
15/08/1916,Argentina,Uruguay,الأرجنتين,أوروغواي,3,1,Copa Newton,كأس نيوتن,Avellaneda,Argentina,الأرجنتين,FALSE,15,8,1916,2,-2,4,116,1,1,Argentina,Uruguay,6,2,0.71602,0.3146,2,winner,loser
15/08/1916,Uruguay,Argentina,أوروغواي,الأرجنتين,1,2,Copa Lipton, كأس ليبتون,Montevideo,Uruguay,أوروغواي,FALSE,15,8,1916,-1,1,3,117,1,1,Uruguay,Argentina,6,1,0.6694,0.18628,2,loser,winner
01/10/1916,Argentina,Uruguay,الأرجنتين,أوروغواي,7,2,Friendly,مبارة ودية,Avellaneda,Argentina,الأرجنتين,FALSE,1,10,1916,5,-5,9,118,1,1,Argentina,Uruguay,6,5,0.75886,0.17714,2,winner,loser
01/10/1916,Uruguay,Argentina,أوروغواي,الأرجنتين,0,1,Copa Premio Honor Uruguayo, كأس أورغواي الفخرية,Montevideo,Uruguay,أوروغواي,FALSE,1,10,1916,-1,1,1,119,1,1,Uruguay,Argentina,6,1,0.27897,0.47313,2,loser,winner
29/10/1916,Uruguay,Argentina,أوروغواي,الأرجنتين,3,1,Friendly,مبارة ودية,Montevideo,Uruguay,أوروغواي,FALSE,29,10,1916,2,-2,4,120,1,1,Uruguay,Argentina,6,2,0.76657,0.22191,2,winner,loser
18/07/1917,Uruguay,Argentina,أوروغواي,الأرجنتين,0,2,Copa Premio Honor Uruguayo, كأس أورغواي الفخرية,Montevideo,Uruguay,أوروغواي,FALSE,18,7,1917,-2,2,2,121,1,1,Uruguay,Argentina,7,2,0.13827,0.51536,2,loser,winner
15/08/1917,Argentina,Uruguay,الأرجنتين,أوروغواي,1,0,Copa Lipton, كأس ليبتون,Avellaneda,Argentina,الأرجنتين,FALSE,15,8,1917,1,-1,1,122,1,1,Argentina,Uruguay,7,1,0.39758,0.92975,2,winner,loser
02/09/1917,Uruguay,Argentina,أوروغواي,الأرجنتين,1,0,Copa Newton,كأس نيوتن,Montevideo,Uruguay,أوروغواي,FALSE,2,9,1917,1,-1,1,123,1,1,Uruguay,Argentina,7,1,0.80742,0.85168,2,winner,loser
03/10/1917,Argentina,Brazil,الأرجنتين,البرازيل,4,2,Copa Am√©rica,كوبا أميركا,Montevideo,Uruguay,أوروغواي,TRUE,3,10,1917,2,-2,6,124,1,0,Argentina,Brazil,7,2,0.41585,0.46398,2,winner,loser
07/10/1917,Uruguay,Brazil,أوروغواي,البرازيل,4,0,Copa Am√©rica,كوبا أميركا,Montevideo,Uruguay,أوروغواي,FALSE,7,10,1917,4,-4,4,125,1,0,Uruguay,Brazil,7,4,0.17605,0.42692,2,winner,loser
14/10/1917,Uruguay,Argentina,أوروغواي,الأرجنتين,1,0,Copa Am√©rica,كوبا أميركا,Montevideo,Uruguay,أوروغواي,FALSE,14,10,1917,1,-1,1,126,1,1,Uruguay,Argentina,7,1,0.18748,0.35901,2,winner,loser
16/10/1917,Uruguay,Brazil,أوروغواي,البرازيل,3,1,Friendly,مبارة ودية,Montevideo,Uruguay,أوروغواي,FALSE,16,10,1917,2,-2,4,127,1,0,Uruguay,Brazil,7,2,0.79042,0.34813,2,winner,loser
18/07/1918,Uruguay,Argentina,أوروغواي,الأرجنتين,1,1,Copa Premio Honor Uruguayo, كأس أورغواي الفخرية,Montevideo,Uruguay,أوروغواي,FALSE,18,7,1918,0,0,2,128,1,1,Uruguay,Argentina,8,0,0.70796,0.7532,2,draw,draw
28/07/1918,Uruguay,Argentina,أوروغواي,الأرجنتين,3,1,Copa Premio Honor Uruguayo, كأس أورغواي الفخرية,Montevideo,Uruguay,أوروغواي,FALSE,28,7,1918,2,-2,4,129,1,1,Uruguay,Argentina,8,2,0.74155,0.38894,2,winner,loser
15/08/1918,Argentina,Uruguay,الأرجنتين,أوروغواي,0,0,Copa Premio Honor Argentino, كأس الأرجنتين الفخرية,Buenos Aires,Argentina,الأرجنتين,FALSE,15,8,1918,0,0,0,130,1,1,Argentina,Uruguay,8,0,0.18941,0.18397,2,draw,draw
25/08/1918,Argentina,Uruguay,الأرجنتين,أوروغواي,2,1,Copa Premio Honor Argentino, كأس الأرجنتين الفخرية,Buenos Aires,Argentina,الأرجنتين,FALSE,25,8,1918,1,-1,3,131,1,1,Argentina,Uruguay,8,1,0.88719,0.02038,2,winner,loser
20/09/1918,Uruguay,Argentina,أوروغواي,الأرجنتين,1,1,Copa Lipton, كأس ليبتون,Montevideo,Uruguay,أوروغواي,FALSE,20,9,1918,0,0,2,132,1,1,Uruguay,Argentina,8,0,0.14906,0.89805,2,draw,draw
29/09/1918,Argentina,Uruguay,الأرجنتين,أوروغواي,2,0,Copa Newton,كأس نيوتن,Buenos Aires,Argentina,الأرجنتين,FALSE,29,9,1918,2,-2,2,133,1,1,Argentina,Uruguay,8,2,0.93688,0.36918,2,winner,loser
09/03/1919,Belgium,France,بلجيكا,فرنسا,2,2,Friendly,مبارة ودية,Brussels,Belgium,بلجيكا,FALSE,9,3,1919,0,0,4,134,1,0,Belgium,France,9,0,0.19597,0.28539,2,draw,draw
13/05/1919,Argentina,Uruguay,الأرجنتين,أوروغواي,2,3,Copa Am√©rica,كوبا أميركا,Rio de Janeiro,Brazil,البرازيل,TRUE,13,5,1919,-1,1,5,135,1,1,Argentina,Uruguay,9,1,0.91535,0.24419,2,loser,winner
18/05/1919,Brazil,Argentina,البرازيل,الأرجنتين,3,1,Copa Am√©rica,كوبا أميركا,Rio de Janeiro,Brazil,البرازيل,FALSE,18,5,1919,2,-2,4,136,0,1,Brazil,Argentina,9,2,0.45707,0.93034,2,winner,loser
26/05/1919,Brazil,Uruguay,البرازيل,أوروغواي,2,2,Copa Am√©rica,كوبا أميركا,Rio de Janeiro,Brazil,البرازيل,FALSE,26,5,1919,0,0,4,137,0,1,Brazil,Uruguay,9,0,0.15692,0.92063,2,draw,draw
29/05/1919,Brazil,Uruguay,البرازيل,أوروغواي,1,0,Copa Am√©rica,كوبا أميركا,Rio de Janeiro,Brazil,البرازيل,FALSE,29,5,1919,1,-1,1,138,0,1,Brazil,Uruguay,9,1,0.78532,0.43297,2,winner,loser
01/06/1919,Brazil,Argentina,البرازيل,الأرجنتين,3,3,Friendly,مبارة ودية,Rio de Janeiro,Brazil,البرازيل,FALSE,1,6,1919,0,0,6,139,0,1,Brazil,Argentina,9,0,0.28445,0.41472,2,draw,draw
18/07/1919,Uruguay,Argentina,أوروغواي,الأرجنتين,4,1,Copa Premio Honor Uruguayo, كأس أورغواي الفخرية,Montevideo,Uruguay,أوروغواي,FALSE,18,7,1919,3,-3,5,140,1,1,Uruguay,Argentina,9,3,0.99873,0.53669,2,winner,loser
24/08/1919,Uruguay,Argentina,أوروغواي,الأرجنتين,2,1,Copa Newton,كأس نيوتن,Montevideo,Uruguay,أوروغواي,FALSE,24,8,1919,1,-1,3,141,1,1,Uruguay,Argentina,9,1,0.21724,0.91448,2,winner,loser
07/09/1919,Argentina,Uruguay,الأرجنتين,أوروغواي,1,2,Copa Lipton, كأس ليبتون,Buenos Aires,Argentina,الأرجنتين,FALSE,7,9,1919,-1,1,3,142,1,1,Argentina,Uruguay,9,1,0.32016,0.71273,2,loser,winner
19/10/1919,Argentina,Uruguay,الأرجنتين,أوروغواي,6,1,Copa Premio Honor Argentino, كأس الأرجنتين الفخرية,Buenos Aires,Argentina,الأرجنتين,FALSE,19,10,1919,5,-5,7,143,1,1,Argentina,Uruguay,9,5,0.55013,0.08505,2,winner,loser
07/12/1919,Uruguay,Argentina,أوروغواي,الأرجنتين,4,2,Friendly,مبارة ودية,Montevideo,Uruguay,أوروغواي,FALSE,7,12,1919,2,-2,6,144,1,1,Uruguay,Argentina,9,2,0.45405,0.72648,2,winner,loser
29/02/1920,Switzerland,France,سويسرا,فرنسا,0,2,Friendly,مبارة ودية,Geneva,Switzerland,سويسرا,FALSE,29,2,1920,-2,2,2,145,0,0,Switzerland,France,0,2,0.33392,0.99979,3,loser,winner
15/03/1920,England,Wales,إنجلترا,ويلز,1,2,British Championship, البطولة البريطانية,London,England,إنجلترا,FALSE,15,3,1920,-1,1,3,146,1,0,England,Wales,0,1,0.98643,0.2819,3,loser,winner
28/03/1920,France,Belgium,فرنسا,بلجيكا,2,1,Friendly,مبارة ودية,Paris,France,فرنسا,FALSE,28,3,1920,1,-1,3,147,0,1,France,Belgium,0,1,0.14917,0.01072,3,winner,loser
05/04/1920,Netherlands,Denmark,هولندا,الدنمارك,2,0,Friendly,مبارة ودية,Amsterdam,Netherlands,هولندا,FALSE,5,4,1920,2,-2,2,148,1,1,Netherlands,Denmark,0,2,0.33603,0.51628,3,winner,loser
16/05/1920,Switzerland,Netherlands,سويسرا,هولندا,2,1,Friendly,مبارة ودية,Basel,Switzerland,سويسرا,FALSE,16,5,1920,1,-1,3,149,0,1,Switzerland,Netherlands,0,1,0.20714,0.14689,3,winner,loser
27/06/1920,Switzerland,Germany,سويسرا,ألمانيا,4,1,Friendly,مبارة ودية,Z√ºrich,Switzerland,سويسرا,FALSE,27,6,1920,3,-3,5,150,0,1,Switzerland,Germany,0,3,0.39572,0.00894,3,winner,loser
18/07/1920,Uruguay,Argentina,أوروغواي,الأرجنتين,2,0,Copa Premio Honor Uruguayo, كأس أورغواي الفخرية,Montevideo,Uruguay,أوروغواي,FALSE,18,7,1920,2,-2,2,151,1,1,Uruguay,Argentina,0,2,0.49071,0.72098,3,winner,loser
25/07/1920,Argentina,Uruguay,الأرجنتين,أوروغواي,1,3,Copa Newton,كأس نيوتن,Buenos Aires,Argentina,الأرجنتين,FALSE,25,7,1920,-2,2,4,152,1,1,Argentina,Uruguay,0,2,0.45369,0.25008,3,loser,winner
08/08/1920,Argentina,Uruguay,الأرجنتين,أوروغواي,1,0,Copa Premio Honor Argentino, كأس الأرجنتين الفخرية,Buenos Aires,Argentina,الأرجنتين,FALSE,8,8,1920,1,-1,1,153,1,1,Argentina,Uruguay,0,1,0.20612,0.30172,3,winner,loser
12/09/1920,Uruguay,Argentina,أوروغواي,الأرجنتين,1,1,Copa Am√©rica,كوبا أميركا,Vi√±a del Mar,Chile,تشيلي,TRUE,12,9,1920,0,0,2,154,1,1,Uruguay,Argentina,0,0,0.23077,0.47286,3,draw,draw
18/09/1920,Brazil,Uruguay,البرازيل,أوروغواي,0,6,Copa Am√©rica,كوبا أميركا,Vi√±a del Mar,Chile,تشيلي,TRUE,18,9,1920,-6,6,6,155,0,1,Brazil,Uruguay,0,6,0.31444,0.41055,3,loser,winner
25/09/1920,Argentina,Brazil,الأرجنتين,البرازيل,2,0,Copa Am√©rica,كوبا أميركا,Vi√±a del Mar,Chile,تشيلي,TRUE,25,9,1920,2,-2,2,156,1,0,Argentina,Brazil,0,2,0.3044,0.06958,3,winner,loser
06/03/1921,Belgium,France,بلجيكا,فرنسا,3,1,Friendly,مبارة ودية,Forest,Belgium,بلجيكا,FALSE,6,3,1921,2,-2,4,157,1,0,Belgium,France,1,2,0.84289,0.90062,3,winner,loser
14/03/1921,Wales,England,ويلز,إنجلترا,0,0,British Championship, البطولة البريطانية,Cardiff,Wales,ويلز,FALSE,14,3,1921,0,0,0,158,0,1,Wales,England,1,0,0.78882,0.39984,3,draw,draw
15/05/1921,Belgium,Netherlands,بلجيكا,هولندا,1,1,Friendly,مبارة ودية,Antwerp,Belgium,بلجيكا,FALSE,15,5,1921,0,0,2,159,1,1,Belgium,Netherlands,1,0,0.4988,0.8543,3,draw,draw
21/05/1921,Belgium,England,بلجيكا,إنجلترا,0,2,Friendly,مبارة ودية,Brussels,Belgium,بلجيكا,FALSE,21,5,1921,-2,2,2,160,1,1,Belgium,England,1,2,0.58802,0.68367,3,loser,winner
12/06/1921,Denmark,Netherlands,الدنمارك,هولندا,1,1,Friendly,مبارة ودية,Copenhagen,Denmark,الدنمارك,FALSE,12,6,1921,0,0,2,161,1,1,Denmark,Netherlands,1,0,0.89932,0.37914,3,draw,draw
02/10/1921,Argentina,Brazil,الأرجنتين,البرازيل,1,0,Copa Am√©rica,كوبا أميركا,Buenos Aires,Argentina,الأرجنتين,FALSE,2,10,1921,1,-1,1,162,1,0,Argentina,Brazil,1,1,0.49861,0.46696,3,winner,loser
23/10/1921,Brazil,Uruguay,البرازيل,أوروغواي,1,2,Copa Am√©rica,كوبا أميركا,Buenos Aires,Argentina,الأرجنتين,TRUE,23,10,1921,-1,1,3,163,0,1,Brazil,Uruguay,1,1,0.14318,0.8436,3,loser,winner
30/10/1921,Argentina,Uruguay,الأرجنتين,أوروغواي,1,0,Copa Am√©rica,كوبا أميركا,Buenos Aires,Argentina,الأرجنتين,FALSE,30,10,1921,1,-1,1,164,1,1,Argentina,Uruguay,1,1,0.30039,0.45565,3,winner,loser
13/11/1921,France,Netherlands,فرنسا,هولندا,0,5,Friendly,مبارة ودية,Vincennes,France,فرنسا,FALSE,13,11,1921,-5,5,5,165,0,1,France,Netherlands,1,5,0.79207,0.14121,3,loser,winner
18/12/1921,Spain,Portugal,إسبانيا,البرتغال,3,1,Friendly,مبارة ودية,Madrid,Spain,إسبانيا,FALSE,18,12,1921,2,-2,4,166,1,1,Spain,Portugal,1,2,0.65808,0.07614,3,winner,loser
15/01/1922,France,Belgium,فرنسا,بلجيكا,2,1,Friendly,مبارة ودية,Colombes,France,فرنسا,FALSE,15,1,1922,1,-1,3,167,0,1,France,Belgium,2,1,0.60816,0.69704,3,winner,loser
13/03/1922,England,Wales,إنجلترا,ويلز,1,0,British Championship, البطولة البريطانية,Liverpool,England,إنجلترا,FALSE,13,3,1922,1,-1,1,168,1,0,England,Wales,2,1,0.39698,0.8369,3,winner,loser
26/03/1922,Belgium,Netherlands,بلجيكا,هولندا,4,0,Friendly,مبارة ودية,Antwerp,Belgium,بلجيكا,FALSE,26,3,1922,4,-4,4,169,1,1,Belgium,Netherlands,2,4,0.15381,0.9531,3,winner,loser
26/03/1922,Germany,Switzerland,ألمانيا,سويسرا,2,2,Friendly,مبارة ودية,Frankfurt am Main,Germany,ألمانيا,FALSE,26,3,1922,0,0,4,170,1,0,Germany,Switzerland,2,0,0.8468,0.23196,3,draw,draw
15/04/1922,Belgium,Denmark,بلجيكا,الدنمارك,0,0,Friendly,مبارة ودية,Li√®ge,Belgium,بلجيكا,FALSE,15,4,1922,0,0,0,171,1,1,Belgium,Denmark,2,0,0.74548,0.79439,3,draw,draw
17/04/1922,Netherlands,Denmark,هولندا,الدنمارك,2,0,Friendly,مبارة ودية,Amsterdam,Netherlands,هولندا,FALSE,17,4,1922,2,-2,2,172,1,1,Netherlands,Denmark,2,2,0.56017,0.31576,3,winner,loser
30/04/1922,France,Spain,فرنسا,إسبانيا,0,4,Friendly,مبارة ودية,Le Bouscat,France,فرنسا,FALSE,30,4,1922,-4,4,4,173,0,1,France,Spain,2,4,0.95273,0.87773,3,loser,winner
07/05/1922,Netherlands,Belgium,هولندا,بلجيكا,1,2,Friendly,مبارة ودية,Amsterdam,Netherlands,هولندا,FALSE,7,5,1922,-1,1,3,174,1,1,Netherlands,Belgium,2,1,0.71953,0.35741,3,loser,winner
01/10/1922,Brazil,Uruguay,البرازيل,أوروغواي,0,0,Copa Am√©rica,كوبا أميركا,Rio de Janeiro,Brazil,البرازيل,FALSE,1,10,1922,0,0,0,175,0,1,Brazil,Uruguay,2,0,0.07453,0.3398,3,draw,draw
08/10/1922,Argentina,Uruguay,الأرجنتين,أوروغواي,0,1,Copa Am√©rica,كوبا أميركا,Rio de Janeiro,Brazil,البرازيل,TRUE,8,10,1922,-1,1,1,176,1,1,Argentina,Uruguay,2,1,0.92368,0.17662,3,loser,winner
15/10/1922,Brazil,Argentina,البرازيل,الأرجنتين,2,0,Copa Am√©rica,كوبا أميركا,Rio de Janeiro,Brazil,البرازيل,FALSE,15,10,1922,2,-2,2,177,0,1,Brazil,Argentina,2,2,0.8569,0.19927,3,winner,loser
22/10/1922,Brazil,Argentina,البرازيل,الأرجنتين,2,1,Copa Roca, كأس روكا,S√£o Paulo,Brazil,البرازيل,FALSE,22,10,1922,1,-1,3,178,0,1,Brazil,Argentina,2,1,0.80657,0.94313,3,winner,loser
12/11/1922,Uruguay,Argentina,أوروغواي,الأرجنتين,1,0,Copa Lipton, كأس ليبتون,Montevideo,Uruguay,أوروغواي,FALSE,12,11,1922,1,-1,1,179,1,1,Uruguay,Argentina,2,1,0.03862,0.26098,3,winner,loser
19/11/1922,Switzerland,Netherlands,سويسرا,هولندا,5,0,Friendly,مبارة ودية,Berne,Switzerland,سويسرا,FALSE,19,11,1922,5,-5,5,180,0,1,Switzerland,Netherlands,2,5,0.4484,0.27022,3,winner,loser
10/12/1922,Uruguay,Argentina,أوروغواي,الأرجنتين,1,0,Copa Premio Honor Uruguayo, كأس أورغواي الفخرية,Montevideo,Uruguay,أوروغواي,FALSE,10,12,1922,1,-1,1,181,1,1,Uruguay,Argentina,2,1,0.89274,0.20894,3,winner,loser
17/12/1922,Argentina,Uruguay,الأرجنتين,أوروغواي,2,2,Copa Newton,كأس نيوتن,Buenos Aires,Argentina,الأرجنتين,FALSE,17,12,1922,0,0,4,182,1,1,Argentina,Uruguay,2,0,0.30047,0.15549,3,draw,draw
17/12/1922,Portugal,Spain,البرتغال,إسبانيا,1,2,Friendly,مبارة ودية,Lisbon,Portugal,البرتغال,FALSE,17,12,1922,-1,1,3,183,1,1,Portugal,Spain,2,1,0.56543,0.60579,3,loser,winner
28/01/1923,Spain,France,إسبانيا,فرنسا,3,0,Friendly,مبارة ودية,San Sebasti√°n,Spain,إسبانيا,FALSE,28,1,1923,3,-3,3,184,1,0,Spain,France,3,3,0.79837,0.31319,3,winner,loser
04/02/1923,Belgium,Spain,بلجيكا,إسبانيا,1,0,Friendly,مبارة ودية,Antwerp,Belgium,بلجيكا,FALSE,4,2,1923,1,-1,1,185,1,1,Belgium,Spain,3,1,0.67807,0.08217,3,winner,loser
25/02/1923,Belgium,France,بلجيكا,فرنسا,4,1,Friendly,مبارة ودية,Forest,Belgium,بلجيكا,FALSE,25,2,1923,3,-3,5,186,1,0,Belgium,France,3,3,0.30548,0.98311,3,winner,loser
05/03/1923,Wales,England,ويلز,إنجلترا,2,2,British Championship, البطولة البريطانية,Cardiff,Wales,ويلز,FALSE,5,3,1923,0,0,4,187,0,1,Wales,England,3,0,0.23378,0.60252,3,draw,draw
19/03/1923,England,Belgium,إنجلترا,بلجيكا,6,1,Friendly,مبارة ودية,London,England,إنجلترا,FALSE,19,3,1923,5,-5,7,188,1,1,England,Belgium,3,5,0.00194,0.2735,3,winner,loser
02/04/1923,Netherlands,France,هولندا,فرنسا,8,1,Friendly,مبارة ودية,Amsterdam,Netherlands,هولندا,FALSE,2,4,1923,7,-7,9,189,1,0,Netherlands,France,3,7,0.19898,0.73214,3,winner,loser
22/04/1923,France,Switzerland,فرنسا,سويسرا,2,2,Friendly,مبارة ودية,Vincennes,France,فرنسا,FALSE,22,4,1923,0,0,4,190,0,0,France,Switzerland,3,0,0.70855,0.22853,3,draw,draw
29/04/1923,Netherlands,Belgium,هولندا,بلجيكا,1,1,Friendly,مبارة ودية,Amsterdam,Netherlands,هولندا,FALSE,29,4,1923,0,0,2,191,1,1,Netherlands,Belgium,3,0,0.42764,0.65798,3,draw,draw
10/05/1923,France,England,فرنسا,إنجلترا,1,4,Friendly,مبارة ودية,Vincennes,France,فرنسا,FALSE,10,5,1923,-3,3,5,192,0,1,France,England,3,3,0.31776,0.73945,3,loser,winner
10/05/1923,Germany,Netherlands,ألمانيا,هولندا,0,0,Friendly,مبارة ودية,Hamburg,Germany,ألمانيا,FALSE,10,5,1923,0,0,0,193,1,1,Germany,Netherlands,3,0,0.379,0.68898,3,draw,draw
03/06/1923,Switzerland,Germany,سويسرا,ألمانيا,1,2,Friendly,مبارة ودية,Basel,Switzerland,سويسرا,FALSE,3,6,1923,-1,1,3,194,0,1,Switzerland,Germany,3,1,0.56848,0.34404,3,loser,winner
17/06/1923,Denmark,Switzerland,الدنمارك,سويسرا,3,2,Friendly,مبارة ودية,Copenhagen,Denmark,الدنمارك,FALSE,17,6,1923,1,-1,5,195,1,0,Denmark,Switzerland,3,1,0.99514,0.21068,3,winner,loser
24/06/1923,Argentina,Uruguay,الأرجنتين,أوروغواي,0,0,Copa Lipton, كأس ليبتون,Buenos Aires,Argentina,الأرجنتين,FALSE,24,6,1923,0,0,0,196,1,1,Argentina,Uruguay,3,0,0.26457,0.0861,3,draw,draw
15/07/1923,Argentina,Uruguay,الأرجنتين,أوروغواي,2,2,Friendly,مبارة ودية,Buenos Aires,Argentina,الأرجنتين,FALSE,15,7,1923,0,0,4,197,1,1,Argentina,Uruguay,3,0,0.92492,0.92826,3,draw,draw
22/07/1923,Uruguay,Argentina,أوروغواي,الأرجنتين,2,2,Copa Premio Honor Uruguayo, كأس أورغواي الفخرية,Montevideo,Uruguay,أوروغواي,FALSE,22,7,1923,0,0,4,198,1,1,Uruguay,Argentina,3,0,0.50268,0.46574,3,draw,draw
30/09/1923,Uruguay,Argentina,أوروغواي,الأرجنتين,0,2,Copa Premio Honor Uruguayo, كأس أورغواي الفخرية,Montevideo,Uruguay,أوروغواي,FALSE,30,9,1923,-2,2,2,199,1,1,Uruguay,Argentina,3,2,0.43638,0.18443,3,loser,winner
01/11/1923,Belgium,England,بلجيكا,إنجلترا,2,2,Friendly,مبارة ودية,Antwerp,Belgium,بلجيكا,FALSE,1,11,1923,0,0,4,200,1,1,Belgium,England,3,0,0.4115,0.49051,3,draw,draw
18/11/1923,Argentina,Brazil,الأرجنتين,البرازيل,2,1,Copa Am√©rica,كوبا أميركا,Montevideo,Uruguay,أوروغواي,TRUE,18,11,1923,1,-1,3,201,1,0,Argentina,Brazil,3,1,0.49681,0.05468,3,winner,loser
25/11/1923,Netherlands,Switzerland,هولندا,سويسرا,4,1,Friendly,مبارة ودية,Amsterdam,Netherlands,هولندا,FALSE,25,11,1923,3,-3,5,202,1,0,Netherlands,Switzerland,3,3,0.23419,0.30552,3,winner,loser
25/11/1923,Uruguay,Brazil,أوروغواي,البرازيل,2,1,Copa Am√©rica,كوبا أميركا,Montevideo,Uruguay,أوروغواي,FALSE,25,11,1923,1,-1,3,203,1,0,Uruguay,Brazil,3,1,0.87164,0.49687,3,winner,loser
02/12/1923,Argentina,Brazil,الأرجنتين,البرازيل,0,2,Friendly,مبارة ودية,Buenos Aires,Argentina,الأرجنتين,FALSE,2,12,1923,-2,2,2,204,1,0,Argentina,Brazil,3,2,0.02861,0.1273,3,loser,winner
02/12/1923,Uruguay,Argentina,أوروغواي,الأرجنتين,2,0,Copa Am√©rica,كوبا أميركا,Montevideo,Uruguay,أوروغواي,FALSE,2,12,1923,2,-2,2,205,1,1,Uruguay,Argentina,3,2,0.25032,0.44933,3,winner,loser
